"","EntrezId","Symbol","GeneName","GENE","moduleColor","GS.GDAT_BW","p.GS.GDAT_BW","GS.TG_nmol_gWW","p.GS.TG_nmol_gWW","GS.TG_nmol_gWW.1","p.GS.glucose_norm","MM.blue","p.MM.blue","MM.brown","p.MM.brown","MM.cyan","p.MM.cyan","MM.yellow","p.MM.yellow","MM.tan","p.MM.tan","MM.magenta","p.MM.magenta","MM.green","p.MM.green","MM.red","p.MM.red","MM.greenyellow","p.MM.greenyellow","MM.purple","p.MM.purple","MM.pink","p.MM.pink","MM.salmon","p.MM.salmon","MM.turquoise","p.MM.turquoise","MM.black","p.MM.black"
"ENSMUSG00000052911","16779","Lamb2","laminin, beta 2","ENSMUSG00000052911","turquoise",0.0152448178749686,0.928642477778233,0.203654473877502,0.226669243409359,-0.0323123885783752,0.849425137377801,-0.0145426968649669,0.931921122378794,-0.0822207294551588,0.628539168628396,0.272840877306941,0.102294433001862,0.0154088699201817,0.927876580563964,0.48716416160424,0.00222855808538256,0.324506726022998,0.0500494456786627,-0.0988436556570186,0.560543352165881,-0.129404920671121,0.44526014339279,-0.176655739664988,0.295594499254571,0.348158644408849,0.0347166180236528,0.371729713215942,0.0234881899417759,0.0677896650177986,0.690147618045473,0.818484042300312,6.0828475509456e-10,-0.234142146203206,0.16306872551626
"ENSMUSG00000034872","209047","Gipc3","GIPC PDZ domain containing family, member 3","ENSMUSG00000034872","turquoise",0.0240827143447703,0.887489250504453,0.0671819965267287,0.692788984433095,0.0816914815965818,0.630758577617582,0.111697180443122,0.510427491222085,-0.0717563679798658,0.672995272536598,0.0150492256366117,0.929555706849301,0.0411393008473859,0.808970824572411,0.237254138154262,0.157388814823375,0.066538769620551,0.695588809902071,-0.0919498613564525,0.588327590094095,-0.137377637953159,0.417475167036039,-0.129440914170991,0.445132484929171,0.168980609032139,0.317405675873791,0.0801534019989472,0.63722658572304,0.168399975536091,0.31909573629619,0.616672887920395,4.81556986529121e-05,-0.16292169530038,0.335317912688914
"ENSMUSG00000041773","13803","Enc1","ectodermal-neural cortex 1","ENSMUSG00000041773","turquoise",0.420764754173512,0.00950890738489884,0.545537395039921,0.000479379755426145,0.255542988166501,0.126878274987677,0.126516321264069,0.455570005210551,-0.405355322227356,0.0128127795650725,0.654868922815138,1.09458433347612e-05,0.385090487405756,0.0185928442983043,-0.0331190667731794,0.845710653461134,0.327260591695342,0.0480250600066868,-0.0641951722425267,0.70582335097809,-0.426348814264201,0.00850632408771593,-0.0884169379062123,0.602798054744041,0.101699551699232,0.549214174042532,0.13685372491579,0.419270420429171,0.0270251619688094,0.873846711223011,0.43150893527027,0.00766160480991466,-0.130563798918746,0.441159977239226
"ENSMUSG00000039813","381605","Tbc1d2","TBC1 domain family, member 2","ENSMUSG00000039813","turquoise",-0.0689451672866837,0.685134937467641,-0.0188103075270078,0.912011947335389,-0.219573924745445,0.191628429954031,-0.31313809517125,0.0591415826344101,0.139607946092907,0.409881389123043,0.33007597274868,0.0460239967713289,0.0391132295718817,0.818217329760232,0.270676013334728,0.10515550575518,0.642910016367373,1.77884061584438e-05,0.167649509445442,0.321288460056125,-0.335234790329952,0.0425318220972417,0.0765290434955497,0.652572129844128,-0.082757091841789,0.626293196218363,-0.0762160498409609,0.653904082345162,-0.040598035862046,0.811438587300179,0.583899897993513,0.000148341603792578,-0.331196027113514,0.0452468185925653
"ENSMUSG00000118283",NA,NA,NA,"ENSMUSG00000118283","turquoise",-0.155276503331735,0.358788971657293,-0.0138986549306494,0.934929532355162,0.155980804222321,0.356586374455674,-0.24572165851618,0.142662196248725,0.0137771630053947,0.935497139040463,-0.327042690664352,0.0481828046354911,-0.0831378225739596,0.62470092606292,-0.216935686122896,0.197154854057651,-0.0375290488940814,0.825464105364791,0.147055871034216,0.385098783752093,0.0384483018290846,0.821257244570716,0.00236261376884499,0.988927344208881,-0.149022821863092,0.378703286567705,-0.137662013506551,0.416502535792314,-0.058599387218605,0.730464060330962,-0.553168853483995,0.000383907090853203,0.0624369357144542,0.71353527897861
"ENSMUSG00000032842","224814","Abcc10","ATP-binding cassette, sub-family C (CFTR/MRP), member 10","ENSMUSG00000032842","turquoise",-0.0577994784177303,0.734008922250831,-0.0109500683172348,0.948713520222777,-0.250895408221994,0.134177013313841,-0.140374237183932,0.40729056002725,0.135908491671564,0.4225203388666,0.340215641096528,0.0393665529586294,0.15198921172473,0.369177278606333,0.381763234231421,0.0197239812361937,0.450645546777808,0.00512565858222286,0.106544882304988,0.530243879975046,-0.358982594408885,0.0291117505557774,-0.0984513420158013,0.562108051504653,0.0825909186977583,0.62698867917617,-0.0661969000560914,0.697078512853216,0.0608892801976097,0.720346837294463,0.943426903559449,2.35112207736847e-18,-0.0304936072983677,0.857811639755872
"ENSMUSG00000040852","213556","Plekhh2","pleckstrin homology domain containing, family H (with MyTH4 domain) member 2","ENSMUSG00000040852","turquoise",0.212253063773007,0.207236590767789,0.124841019942399,0.461607759004096,0.254731647656957,0.128130663626059,0.463435898452719,0.00386793845304955,-0.232160097200636,0.166762489965009,-0.0960899583666219,0.571568537719348,-0.0427977328867619,0.801421019033034,-0.192811373979303,0.2528976339006,-0.508736632362048,0.00130344240404191,-0.101949155805622,0.548229167298088,0.397566921179454,0.0148225483945418,0.251149127183007,0.133770723925174,0.0328287152313651,0.847047251974928,0.318206679497705,0.0549382322201316,0.249951692396673,0.135696231093796,-0.406620159499355,0.0125092280160451,0.296657921021249,0.0745954563309796
"ENSMUSG00000048388","241520","Fam171b","family with sequence similarity 171, member B","ENSMUSG00000048388","turquoise",0.295420460383301,0.0758723506202955,0.324581496770411,0.0499935921600604,0.219203740517221,0.192397224727757,0.327181501397846,0.0480822676373673,-0.316941011587269,0.0559648296562317,0.0148062856733767,0.930690128027023,0.138316133335217,0.41427015204765,-0.26567997896744,0.11198964790744,-0.368700004906415,0.0247355332589413,-0.0224717038314175,0.894972419156781,0.137216858417466,0.418025636836592,-0.0627444264308207,0.712184524843466,0.292690025174331,0.0787500936585127,0.349382366038859,0.0340418594567155,0.121318563236107,0.474440828129873,-0.4072634316908,0.01235719755103,0.369599968989016,0.0243594165587943
"ENSMUSG00000034675","56320","Dbn1","drebrin 1","ENSMUSG00000034675","turquoise",0.0422004439861482,0.804138097400246,0.232964780026145,0.165255691656291,-0.0602877969668837,0.722999864301271,-0.0906779183540788,0.593519633048797,0.0355576307599074,0.83450212177772,0.302605258189843,0.0686912021825771,-0.0157037484646763,0.926500064811428,0.403916582125365,0.0131656193961992,0.47827779551346,0.00275222464353031,0.148625622402422,0.37998970686719,-0.212471524342974,0.206758436927249,-0.103624263251622,0.541640416293761,0.0819475515303259,0.629684345075972,0.30192724848714,0.0693451392412872,0.128180403110681,0.449615022189448,0.659765785773802,8.9168854058981e-06,-0.234003468485241,0.163325230362382
"ENSMUSG00000109244",NA,NA,NA,"ENSMUSG00000109244","turquoise",-0.30373560416679,0.067611773143491,-0.265739836648352,0.111905832707781,0.0283073541541404,0.8679128475666,-0.316792505405121,0.0560862794153388,0.289347789624681,0.0823874244369161,-0.336114063080493,0.0419585726495899,-0.27157791884123,0.103956261481124,-0.0127046213801706,0.940509351102716,0.0940721649176581,0.579709400851174,0.559994019429443,0.000313312704203445,0.163756050969467,0.332815005309053,0.123429218194164,0.466728860350258,-0.346160509413365,0.0358418352175772,-0.224027218083729,0.182548833499742,0.179151862611198,0.288713142532814,-0.406748302374897,0.0124788171810694,0.205815384873268,0.221672735430135
"ENSMUSG00000055148","16598","Klf2","Kruppel-like factor 2 (lung)","ENSMUSG00000055148","turquoise",0.0764479115790413,0.652917287292689,0.136221989901648,0.421440902367956,0.149820881130535,0.376126354330665,0.0557319020411054,0.743196552645894,-0.127804833482059,0.450955312065999,0.132798770958177,0.43331128146729,-0.000570496086496601,0.997326228473905,0.268769063826478,0.107725670297415,0.24737979332726,0.139900985334392,0.376139521022423,0.021766275453986,0.0179249684721831,0.916138274001662,0.212935668462801,0.205745088695862,-0.216887451622533,0.197256920351817,0.194541947493732,0.248581491753318,0.564046346528726,0.000277122596238512,0.594701340001895,0.000103770606042582,-0.28303890352701,0.0896068696335016
"ENSMUSG00000019433","67903","Gipc1","GIPC PDZ domain containing family, member 1","ENSMUSG00000019433","turquoise",0.0684788423328755,0.687156319370718,0.084625397693652,0.61849577759982,-0.091220573968068,0.591302071131079,-0.0539312185192552,0.751226846270736,-0.0497900680569367,0.769791432418372,0.396534345375007,0.0151079341607971,0.368221452299992,0.0249374825153036,0.177475421998576,0.293323300601404,0.347136838689749,0.0352883720774935,0.0548560214262901,0.747099334555531,-0.52933770472527,0.000755054735656534,-0.113248922188929,0.504532770120063,0.0667482912691677,0.694676370070305,-0.108728494204168,0.521800036695345,0.0820071600785515,0.629434390106699,0.932199212733075,5.10574236266645e-17,-0.101987047664615,0.548079708566909
"ENSMUSG00000001911","18032","Nfix","nuclear factor I/X","ENSMUSG00000001911","turquoise",0.244679365459664,0.144418228826035,0.170635148494838,0.312620627140234,0.00640679235841443,0.969979701048213,0.247075918183531,0.140404047643187,-0.114068034969558,0.50143504852052,0.470829656552606,0.00327088098207012,0.469352804310329,0.00338326937858535,-0.0628642299372226,0.711658481976739,0.153395372560666,0.364711912219926,-0.0918383026482697,0.588782166270275,-0.519226696984644,0.000991328294669085,0.0503534861098018,0.76725797093282,0.0105882111860848,0.950406213835747,-0.126707480511135,0.454883783940244,0.0983675875061209,0.562442358273915,0.837223791974528,1.05867161926856e-10,-0.213379817261218,0.204778631495443
"ENSMUSG00000040710","20452","St8sia4","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4","ENSMUSG00000040710","turquoise",0.000179262181181038,0.999159841933421,-0.0448978055732477,0.791886172373816,0.107800081160487,0.525382032165319,0.121356061469251,0.474303234678927,0.0288871845109326,0.865231763136336,0.0899452467191243,0.596519457479721,0.0697565523493762,0.681622962348385,-0.221856019686105,0.186936700183409,-0.0211816421989392,0.900971258437081,0.158898410578129,0.347549094092296,-0.070006884305783,0.680540759203749,0.215512712173366,0.200181492954523,-0.20913537755975,0.21414413040478,-0.144815755361878,0.392458822613594,0.172770905565366,0.306511433063029,-0.140838707712643,0.405724742920405,0.00767630599508758,0.964034678658199
"ENSMUSG00000057706","108797","Mex3b","mex3 RNA binding family member B","ENSMUSG00000057706","turquoise",0.393569844335134,0.0159531002890987,0.262557701589447,0.116427566982685,0.224810062886759,0.180984808485478,0.465906408452339,0.00365869743242596,-0.245748637364486,0.142616951933404,0.466671819883283,0.00359589964737386,0.344065512552041,0.0370533536132185,-0.154940807778904,0.359841682289196,0.00717305498608652,0.966391148413168,0.123378945875161,0.466911769784291,-0.239136865406349,0.154022907121925,0.206151904580082,0.22090147291758,-0.242857583946456,0.147525484839271,0.0647705443424028,0.703305888604277,0.467335779382644,0.00354218659058742,0.459176944334989,0.00425310442418462,-0.27024792061199,0.105728392694832
"ENSMUSG00000023795",NA,NA,NA,"ENSMUSG00000023795","turquoise",0.248312980250884,0.138364394622663,0.125269800571238,0.460058385470231,0.262526451614211,0.116472642772297,0.322340039667047,0.0516897980810197,-0.000778131952443785,0.996353097062485,0.199151701954679,0.237326032803479,0.229949865189721,0.17095199526776,-0.229416511086009,0.171974160883674,-0.0586542811512622,0.730220994167589,-0.135920698614876,0.422478278980373,-0.140114084309797,0.408169087538498,0.213405456073975,0.204722938600164,0.219281865808567,0.192234794705864,0.16070050876785,0.342037374112461,-0.021450968994901,0.899718419836589,0.298692124505534,0.0725329787560835,0.108652553564442,0.522092578429251
"ENSMUSG00000072974","214321","Gm4787","predicted gene 4787","ENSMUSG00000072974","turquoise",0.0139277455250709,0.934793626641306,-0.0123171626218942,0.94232059147335,0.0373663760929109,0.826209062650533,0.103247817012478,0.543117804393741,0.0491620576378209,0.772618110555061,-0.229557829958976,0.171702900404305,-0.237154222764402,0.157568919323714,0.0216287979615412,0.898891336259333,-0.374563772497258,0.0223690857389613,-0.0353517211282982,0.835447347745217,0.536802129959734,0.000614183600645249,0.18473487437232,0.273698577693746,0.116745302529299,0.491377770242792,0.180921369310999,0.283898004510777,0.183263668834067,0.277604634593216,-0.407547631124145,0.0122905300950561,0.290295303149706,0.0813432780999362
"ENSMUSG00000097787","67188","2700046G09Rik","RIKEN cDNA 2700046G09 gene","ENSMUSG00000097787","turquoise",0.0464695323285234,0.784769494513935,-0.130544433187419,0.441228323670172,0.0217911678900657,0.8981362444612,0.059670876559357,0.725724293504494,0.040469328287353,0.812025662126614,0.116518160277712,0.492226998332239,0.132860265030449,0.433096426763126,0.0471718283671006,0.781595060695145,0.0288832789695194,0.865249817087846,0.290882987162824,0.0807008374462401,-0.0521938874867761,0.758999126159575,0.173768121460653,0.303685054942705,-0.246170383859919,0.141911039497951,-0.0645357302128261,0.704332911981163,0.393763631597747,0.0158966640361167,0.388489640300639,0.0174938190690783,0.0684925193980503,0.687097002763139
"ENSMUSG00000043822","66548","Adamtsl5","ADAMTS-like 5","ENSMUSG00000043822","turquoise",-0.181905001370665,0.281243989798002,-0.165226280095969,0.328432759091595,-0.540916873123681,0.000546976761902339,-0.15117377867033,0.371781572345653,0.0787696853874952,0.643068147425734,-0.0248112521670307,0.884108289185062,-0.142823376587013,0.399072911147835,0.488630699764482,0.00215110752570856,0.219486241992204,0.19181033296887,-0.112472333604642,0.507478558940035,-0.0128443267918544,0.939856346642108,-0.223402619002559,0.183803558525481,0.45978110157742,0.0041965200945242,0.285579316072059,0.0866433879230723,-0.159998779500683,0.344177223508311,0.432853613856413,0.00745367052949563,-0.122163519617088,0.471345496167293
"ENSMUSG00000028977","69743","Casz1","castor zinc finger 1","ENSMUSG00000028977","turquoise",0.0783202296948906,0.644970162042939,-0.0579436279528287,0.733369708570726,0.0187273848878013,0.912398332777395,-0.0564194209233888,0.740137489961771,0.0121460245868904,0.94312069603734,0.117484495519373,0.488619329985966,0.0262575714924501,0.87740231838275,0.17214844502285,0.308284075089347,0.391936334883266,0.0164355517817025,-0.0585873344503569,0.730517432540491,-0.221394288983081,0.187879355159369,0.0723028481735532,0.670644711536634,0.232634130529598,0.165873654510911,0.357240914539097,0.0299596893234761,0.00859868576018641,0.959716435126034,0.428818086855031,0.00809266391908278,-0.220636402848208,0.189433895444143
"ENSMUSG00000057604","30937","Lmcd1","LIM and cysteine-rich domains 1","ENSMUSG00000057604","turquoise",0.168163198618778,0.319786540950483,0.341682143135054,0.0384719582417331,0.190639845509429,0.258383781203994,0.227204745958123,0.176259652016968,-0.258085735863963,0.123012292348957,0.00159804971656851,0.992510435101887,-0.134175210284008,0.428516257072499,0.270665492710548,0.105169556484173,-0.04311065474101,0.799998446006069,-0.223174626439005,0.184263079203413,0.212924048650235,0.20577041559822,0.0226196557524964,0.894284797398653,0.129419675012249,0.44520781162705,0.458358997053369,0.00433076517516057,0.0256197257297637,0.880358730198811,0.300168031288656,0.0710647054269364,-0.192237464434019,0.254339952094158
"ENSMUSG00000022114","24064","Spry2","sprouty RTK signaling antagonist 2","ENSMUSG00000022114","turquoise",0.0667123920762746,0.694832676448579,0.029529561526115,0.86226320100423,0.0302944711782028,0.858730817620369,0.186343598821493,0.269468728674125,-0.184589558612447,0.274082784332499,-0.0220671538664654,0.896852990637885,-0.0218162343792721,0.898019682071247,0.0893615329459209,0.598914108460333,-0.00694402259196619,0.967463685331519,-0.0886098141743194,0.602004113554541,0.114363221107299,0.500321079514341,0.245822011234408,0.142493955093669,-0.161080914572709,0.34088077649946,0.141400172952714,0.403836537781116,0.187870679071916,0.265493449115901,0.228512297550659,0.173717052408429,-0.38447930275774,0.0187964545130691
"ENSMUSG00000034898","70598","Filip1","filamin A interacting protein 1","ENSMUSG00000034898","turquoise",-0.00505030411888523,0.976333773703405,0.26778067243621,0.109076388178396,0.109430098854057,0.519101105007418,0.0506601713144321,0.765879929912128,-0.095649014270959,0.573343095757119,-0.260157658597633,0.119927755390872,-0.181401426536154,0.282600705610952,-0.00395835897212461,0.98144973350127,-0.103214179530176,0.543249910260851,0.0183384467474955,0.914210887690446,0.251857928188173,0.132640518545733,0.133654339329294,0.430327303974668,0.0372816324131544,0.826597204197125,0.107871400738324,0.525106441595989,0.214562766309173,0.202219978002372,-0.241438893064031,0.149978856190623,0.230644181396361,0.169627877150789
"ENSMUSG00000021451","20354","Sema4d","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D","ENSMUSG00000021451","turquoise",-0.0292054956848584,0.8637605489204,0.289202840230739,0.0825480687813888,0.0111246244468839,0.947897061058778,-0.18570322848754,0.271147297021297,-0.00259753094380978,0.987826456398958,0.18684274561903,0.268165081474106,-0.13756670630887,0.416828366265122,0.385882367368014,0.0183317841048654,0.413802680276958,0.0108984926645081,0.080288741522887,0.636656378522048,-0.00446052800555326,0.979096878284893,0.0673423317530637,0.692091703147659,0.0745145629616335,0.66116316885214,0.247511634208511,0.139683137084625,0.269360203253069,0.106923904584927,0.386840670444067,0.0180199683961901,-0.249522532704968,0.136391290002381
"ENSMUSG00000111329","100101457","A830035O19Rik","RIKEN cDNA A830035O19 gene","ENSMUSG00000111329","turquoise",0.0991959291721845,0.559140070160961,0.143893367631417,0.395512928411458,0.100260413950113,0.554909634797365,0.0526106374011209,0.757132560242973,0.033200787949254,0.845334536230204,0.103785268199583,0.541009128056205,0.0305780349426613,0.857421991941197,-0.0135784366804257,0.936425650032666,0.114064364448779,0.501448908179163,0.161091762280364,0.34084782996216,0.0204707455308185,0.904279291625334,0.439449959623019,0.0065022786196081,-0.102774031175048,0.544979931627881,-0.0929870481097208,0.584108737315341,0.132265658895475,0.43517639602568,0.276310319919013,0.0978332809783687,0.171176673354574,0.311064422257001
"ENSMUSG00000020877","217140","Scrn2","secernin 2","ENSMUSG00000020877","turquoise",-0.04043649959849,0.812175420063403,-0.011948433414842,0.944044542538481,-0.199819806958243,0.235723799208543,-0.0981182960839764,0.563437949898075,0.0837671016638922,0.62207286386352,0.339139564714799,0.0400336626359032,0.198348544865175,0.239261864417448,0.274477960911986,0.100170500973105,0.42088838406298,0.00948566578593556,0.00465451120932121,0.978188037802279,-0.40040115137565,0.014062458523343,0.00304791568420742,0.985715890813694,-0.00363193318828779,0.982979247944307,-0.185998930928464,0.270371338702873,-0.00533730172826438,0.974989284478496,0.925008091129218,2.81203808564008e-16,-0.194804113573303,0.247931959963469
"ENSMUSG00000030530","18550","Furin","furin (paired basic amino acid cleaving enzyme)","ENSMUSG00000030530","turquoise",0.0852363235174671,0.615954897063324,0.162099459229289,0.337795773365853,-0.138055557898456,0.415158632977999,-0.0425722083780967,0.802446666157075,-0.0731544152745474,0.666988032572224,0.432797092615239,0.00746231224985523,0.260558415895979,0.11933788125857,0.291656442652326,0.0798613296336969,0.453201374989551,0.00484935304646879,-0.0173557742861006,0.918792283221542,-0.458087804829867,0.00435678360501623,-0.118753405401794,0.483902828897591,0.0686377666577341,0.686467187881175,-0.0609441349423318,0.720105043169569,0.050588211269479,0.766203207447232,0.976828504271241,5.04171018106782e-25,-0.293102339355665,0.0783101737002676
"ENSMUSG00000004933","17179","Matk","megakaryocyte-associated tyrosine kinase","ENSMUSG00000004933","turquoise",0.0206534962725397,0.903428739060017,0.148759983450742,0.379554261007942,-0.0337967195490522,0.842592818063268,-0.156324330582171,0.355515009849381,0.0328817204058476,0.846803217494059,0.0550897423793966,0.746057300577325,-0.045438916999357,0.789434150385391,0.342120705059557,0.0382076598328683,0.395560394109831,0.0153813431906684,0.138363166300826,0.414109898996661,-0.172129915468778,0.308336942716837,-0.160101540677649,0.343863354488955,0.102860934302207,0.544638148092818,0.0630056203478202,0.711037822457467,0.207015073119333,0.218931613284538,0.562829392535663,0.000287575917324901,-0.307995670308266,0.0636630319305976
"ENSMUSG00000054074","72668","Skida1","SKI/DACH domain containing 1","ENSMUSG00000054074","turquoise",0.0458395562240481,0.787619954580039,0.0454090404552681,0.789569482821141,0.147960416562187,0.382149870957506,-0.0166548142827503,0.922061869679179,0.00836398074674904,0.960815135456517,0.308367969957747,0.0633267863753671,0.354667228136238,0.0312497611141328,-0.356605959501079,0.030273822475367,-0.0297590651112431,0.861203064411781,0.15394781175022,0.362966470824242,-0.378985506244887,0.020711779533518,-0.0651148498360403,0.701800911184777,-0.0405347496027472,0.811727242738382,-0.0983940905283524,0.562336561326902,-0.0222666732629186,0.895925444476154,-0.216378898410935,0.198335292308872,0.0465641831070172,0.784341464550208
"ENSMUSG00000035735","269060","Dagla","diacylglycerol lipase, alpha","ENSMUSG00000035735","turquoise",0.328906825837249,0.0468466695638198,0.37882069023846,0.0207716631730248,-0.0313654296366221,0.853789644441946,0.298826726783594,0.07239809653826,-0.347908823120751,0.0348557026394686,0.603395977568294,7.7101747737762e-05,0.459989804747228,0.00417712559836347,0.0183551948408372,0.914132828274339,0.200850931236913,0.233265375646868,-0.0998762596472324,0.556434599500219,-0.455835109845084,0.00457819560240969,0.0372292675201913,0.826837065243991,0.27751008230186,0.0963256784274924,0.239941464118921,0.152600531365593,0.0552374813350913,0.745398842259437,0.744936136555506,1.23938961759185e-07,-0.146477087974376,0.386992635499827
"ENSMUSG00000051000","229488","Fam160a1","family with sequence similarity 160, member A1","ENSMUSG00000051000","turquoise",0.0679829713312502,0.689308123546657,0.0405790124177232,0.811525352701464,0.0599274375383427,0.724590869595977,-0.312268791163851,0.0598874701561931,0.24397786501003,0.145608987457954,0.307460408858807,0.0641489272491377,0.125018936372015,0.460964530416382,-0.0412763965890091,0.808346058031724,0.654386280874819,1.11670524794476e-05,0.200167708902191,0.23489237385937,-0.40826051398165,0.0121246412218325,0.485790970342602,0.00230328198205717,-0.283958690941194,0.088525024152803,-0.21807267962598,0.194759626103853,0.0264909635759764,0.876320953726379,0.438417829335489,0.00664386367663328,-0.133119124608771,0.432192641532068
"ENSMUSG00000063458","76633","Lrmda","leucine rich melanocyte differentiation associated","ENSMUSG00000063458","turquoise",-0.0939663915310485,0.580137578187117,-0.031538125516217,0.852993370907004,-0.268337733772241,0.108313552146873,0.00436857015025718,0.97952772380272,-0.0373564336126535,0.826254598926571,-0.0245259977115437,0.885431846473598,-0.0604703521061326,0.722194310367114,0.0407609788288586,0.810695499792036,-0.0318482201171078,0.851563933526612,0.117533189482566,0.488437899826905,0.0762947098997015,0.65356924305445,-0.136447134978854,0.420666638796603,0.303799224750161,0.0675514173762058,0.23366307299325,0.163956074970891,0.218939705732001,0.192946892504666,-0.287816317718472,0.0840970184188421,0.0846997963939299,0.61818611435474
"ENSMUSG00000057068","384198","Fam47e","family with sequence similarity 47, member E","ENSMUSG00000057068","turquoise",-0.115399763473684,0.496419358718391,-0.205055992966123,0.223419943556148,-0.136311320381765,0.421133603321671,0.171078697860123,0.311345616168276,-0.0631515035900241,0.710397632804094,-0.386458677075055,0.0181437260392636,-0.246168470129977,0.141914236860642,-0.0212950052402516,0.900443893956418,-0.636641157750621,2.27574610491583e-05,-0.38980507981241,0.0170833810728661,0.604539524763344,7.40996198570333e-05,-0.107042521360682,0.528313728982492,0.288724953046806,0.0830794213155157,0.188840549487146,0.262988853128538,-0.265871488069293,0.111721655435075,-0.63169051586901,2.75393133149344e-05,0.299040488837572,0.0721842935557536
"ENSMUSG00000030046","12154","Bmp10","bone morphogenetic protein 10","ENSMUSG00000030046","turquoise",0.177705385554267,0.292688128425856,0.114944431756611,0.498131390590635,0.273832460628168,0.101003913197435,0.489087109515437,0.00212748994612403,-0.298020597347522,0.073208843623257,0.0579077463778775,0.733528804567485,0.0798986925443838,0.638300274693345,-0.24674780495909,0.140948728365543,-0.568400339295732,0.000242451704457696,0.0993263320494702,0.558621024133069,0.355853673484811,0.030649499955459,0.181130216117612,0.283333147201245,-0.0520085523155467,0.759829649394911,0.288330719161058,0.0835197529491132,0.460164389879527,0.00416096139837277,-0.412216165494326,0.0112382222444674,0.236565309300522,0.158633512041125
"ENSMUSG00000030539","20352","Sema4b","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B","ENSMUSG00000030539","turquoise",0.0857366230467149,0.613877390300573,0.138034435426736,0.415230701167648,-0.0364855298441477,0.830245466058989,-0.0717190187979121,0.673156033515056,-0.110610573273052,0.514575670708862,0.492221896428521,0.00197132812147937,0.424144595427441,0.0088907191599022,0.0574215698092151,0.735685548517892,0.545103187456419,0.00048539868240612,0.115682898458322,0.495356296090225,-0.721188885625191,4.76896592576681e-07,-0.134555808418869,0.427195618887001,-0.0224338160951086,0.895148518464776,-0.164829909961195,0.329610662354021,0.119146141582868,0.482447842105651,0.822433453788066,4.28029635607e-10,-0.357332064799921,0.0299148149806403
"ENSMUSG00000029406","19679","Pitpnm2","phosphatidylinositol transfer protein, membrane-associated 2","ENSMUSG00000029406","turquoise",0.170108415691909,0.314139020001269,0.175663912290501,0.298357697597342,0.00814469412302268,0.96184172363347,0.0842174580801016,0.620194859951051,-0.0430706335789611,0.800180350795756,0.504386001107289,0.00145644621038092,0.381985649687211,0.0196466179827293,0.0927354775164785,0.585130785907042,0.36720748588348,0.0253698888087244,-0.0676606951938581,0.690707913690131,-0.541288091214086,0.000541248377121027,0.00747851135163533,0.964960816116394,0.0765454611456892,0.652502293304011,-0.0215042585356884,0.899470558897171,-0.0192411912097012,0.910004528572472,0.910782190520019,5.23728570241166e-15,-0.20381765511817,0.226289272898767
"ENSMUSG00000002763","224824","Pex6","peroxisomal biogenesis factor 6","ENSMUSG00000002763","turquoise",0.0594453292516755,0.726721181417926,0.0910924511948608,0.591825316239246,-0.10041262740442,0.554305939010269,-0.0226229405451888,0.89426953184734,-0.00505988360274924,0.976288895920483,0.389788365350686,0.0170885451273198,0.189643867235723,0.260926211967267,0.323256356594583,0.0509909019855204,0.419560884493981,0.00973777644471758,0.0132121096161397,0.938137459477849,-0.36332526781269,0.0270832082613583,-0.0165611990976414,0.922498628711418,-0.000896608473006871,0.995797832879906,-0.0671756340455113,0.692816659345058,0.0733172187217702,0.666289802469151,0.974508557349102,2.62926147999648e-24,-0.264189858387869,0.114091471658347
"ENSMUSG00000038524","319262","Fchsd1","FCH and double SH3 domains 1","ENSMUSG00000038524","turquoise",-0.187977161067023,0.265217704661479,0.0930417587352789,0.583886571301386,-0.165465640142277,0.3277227126739,-0.313772534643461,0.058601884306428,0.149756541001822,0.37633372403073,0.201629464325191,0.231420744474379,0.0471308979950408,0.781779974295143,0.286874778918428,0.0851616146681249,0.598195203899511,9.21894274061852e-05,0.387742060355308,0.017730737002355,-0.315309380683149,0.0573107409803354,0.00973659192574587,0.954390746184355,-0.107547294448541,0.526359411172721,-0.0812018511700368,0.632814691520058,0.279699024921756,0.0936209673121574,0.669899471122357,5.76437304107154e-06,-0.170266339437033,0.313683293071725
"ENSMUSG00000044641","58220","Pard6b","par-6 family cell polarity regulator beta","ENSMUSG00000044641","turquoise",-0.38486770920108,0.0186668459341207,-0.19801310750254,0.240073505650139,-0.43037390441766,0.00784096931848804,-0.520019120233484,0.000970694268792724,0.360489703310879,0.0283940430500501,0.087672409828547,0.605866992207747,-0.191336336026975,0.256615643170385,0.601477813383891,8.2384999256025e-05,0.776624287484879,1.60406419003637e-08,0.180341448500977,0.285470307518703,-0.313626650751174,0.0587256356973159,-0.350388766815302,0.0334949981107099,0.196726204621342,0.243204566513596,0.0826135217544445,0.62689406015619,-0.133676729765245,0.430249366058039,0.653606319411107,1.15331625555608e-05,-0.283384085462274,0.0891996829131305
